食品群,食品番号,id,食品名
11,11010,1456,＜畜肉類＞うし　［和牛肉］　かたロース　赤肉　生　
11,11011,1457,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　生　
11,11248,1458,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　焼き　
11,11249,1459,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　ゆで　
11,11012,1460,＜畜肉類＞うし　［和牛肉］　リブロース　皮下脂肪なし　生　
11,11013,1461,＜畜肉類＞うし　［和牛肉］　リブロース　赤肉　生　
11,11014,1462,＜畜肉類＞うし　［和牛肉］　リブロース　脂身　生　
11,11015,1463,＜畜肉類＞うし　［和牛肉］　サーロイン　脂身つき　生　
11,11016,1464,＜畜肉類＞うし　［和牛肉］　サーロイン　皮下脂肪なし　生　
11,11017,1465,＜畜肉類＞うし　［和牛肉］　サーロイン　赤肉　生　
11,11018,1466,＜畜肉類＞うし　［和牛肉］　ばら　脂身つき　生　
11,11019,1467,＜畜肉類＞うし　［和牛肉］　もも　脂身つき　生　
11,11020,1468,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　生　
11,11250,1469,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　焼き　
11,11251,1470,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　ゆで　
11,11021,1471,＜畜肉類＞うし　［和牛肉］　もも　赤肉　生　
11,11022,1472,＜畜肉類＞うし　［和牛肉］　もも　脂身　生　
11,11023,1473,＜畜肉類＞うし　［和牛肉］　そともも　脂身つき　生　
11,11024,1474,＜畜肉類＞うし　［和牛肉］　そともも　皮下脂肪なし　生　
11,11025,1475,＜畜肉類＞うし　［和牛肉］　そともも　赤肉　生　
11,11026,1476,＜畜肉類＞うし　［和牛肉］　ランプ　脂身つき　生　
11,11027,1477,＜畜肉類＞うし　［和牛肉］　ランプ　皮下脂肪なし　生　
11,11028,1478,＜畜肉類＞うし　［和牛肉］　ランプ　赤肉　生　
11,11029,1479,＜畜肉類＞うし　［和牛肉］　ヒレ　赤肉　生　
11,11030,1480,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身つき　生　
11,11031,1481,＜畜肉類＞うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生　
11,11032,1482,＜畜肉類＞うし　［乳用肥育牛肉］　かた　赤肉　生　
11,11033,1483,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身　生　
11,11034,1484,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　脂身つき　生　
11,11035,1485,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生　
11,11036,1486,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　赤肉　生　
11,11037,1487,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　生　
11,11038,1488,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き　
11,11039,1489,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで　
11,11040,1490,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生　
11,11041,1491,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　赤肉　生　
11,11042,1492,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身　生　
11,11043,1493,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　脂身つき　生　
11,11044,1494,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生　
11,11045,1495,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　赤肉　生　
11,11046,1496,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　生　
11,11252,1497,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　焼き　
11,11047,1498,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身つき　生　
11,11048,1499,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生　
11,11049,1500,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　焼き　
11,11050,1501,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　ゆで　
11,11051,1502,＜畜肉類＞うし　［乳用肥育牛肉］　もも　赤肉　生　
11,11052,1503,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身　生　
11,11053,1504,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　脂身つき　生　
11,11054,1505,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　皮下脂肪なし　生　
11,11055,1506,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　赤肉　生　
11,11056,1507,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　脂身つき　生　
11,11057,1508,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　皮下脂肪なし　生　
11,11058,1509,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　赤肉　生　
11,11059,1510,＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　生　
11,11253,1511,＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　焼き　
11,11254,1512,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　生　
11,11255,1513,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　焼き　
11,11256,1514,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　ゆで　
11,11257,1515,＜畜肉類＞うし　［交雑牛肉］　リブロース　皮下脂肪なし　生　
11,11258,1516,＜畜肉類＞うし　［交雑牛肉］　リブロース　赤肉　生　
11,11259,1517,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身　生　
11,11260,1518,＜畜肉類＞うし　［交雑牛肉］　ばら　脂身つき　生　
11,11261,1519,＜畜肉類＞うし　［交雑牛肉］　もも　脂身つき　生　
11,11262,1520,＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　生　
11,11263,1521,＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　焼き　
11,11264,1522,＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　ゆで　
11,11265,1523,＜畜肉類＞うし　［交雑牛肉］　もも　赤肉　生　
11,11266,1524,＜畜肉類＞うし　［交雑牛肉］　もも　脂身　生　
11,11267,1525,＜畜肉類＞うし　［交雑牛肉］　ヒレ　赤肉　生　
11,11060,1526,＜畜肉類＞うし　［輸入牛肉］　かた　脂身つき　生　
11,11061,1527,＜畜肉類＞うし　［輸入牛肉］　かた　皮下脂肪なし　生　
11,11062,1528,＜畜肉類＞うし　［輸入牛肉］　かた　赤肉　生　
11,11063,1529,＜畜肉類＞うし　［輸入牛肉］　かた　脂身　生　
11,11064,1530,＜畜肉類＞うし　［輸入牛肉］　かたロース　脂身つき　生　
11,11065,1531,＜畜肉類＞うし　［輸入牛肉］　かたロース　皮下脂肪なし　生　
11,11066,1532,＜畜肉類＞うし　［輸入牛肉］　かたロース　赤肉　生　
11,11067,1533,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　生　
11,11268,1534,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　焼き　
11,11269,1535,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　ゆで　
11,11068,1536,＜畜肉類＞うし　［輸入牛肉］　リブロース　皮下脂肪なし　生　
11,11069,1537,＜畜肉類＞うし　［輸入牛肉］　リブロース　赤肉　生　
11,11070,1538,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身　生　
11,11071,1539,＜畜肉類＞うし　［輸入牛肉］　サーロイン　脂身つき　生　
11,11072,1540,＜畜肉類＞うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生　
11,11073,1541,＜畜肉類＞うし　［輸入牛肉］　サーロイン　赤肉　生　
11,11074,1542,＜畜肉類＞うし　［輸入牛肉］　ばら　脂身つき　生　
11,11075,1543,＜畜肉類＞うし　［輸入牛肉］　もも　脂身つき　生　
11,11076,1544,＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　生　
11,11270,1545,＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　焼き　
11,11271,1546,＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで　
11,11077,1547,＜畜肉類＞うし　［輸入牛肉］　もも　赤肉　生　
11,11078,1548,＜畜肉類＞うし　［輸入牛肉］　もも　脂身　生　
11,11079,1549,＜畜肉類＞うし　［輸入牛肉］　そともも　脂身つき　生　
11,11080,1550,＜畜肉類＞うし　［輸入牛肉］　そともも　皮下脂肪なし　生　
11,11081,1551,＜畜肉類＞うし　［輸入牛肉］　そともも　赤肉　生　
11,11082,1552,＜畜肉類＞うし　［輸入牛肉］　ランプ　脂身つき　生　
11,11083,1553,＜畜肉類＞うし　［輸入牛肉］　ランプ　皮下脂肪なし　生　
11,11084,1554,＜畜肉類＞うし　［輸入牛肉］　ランプ　赤肉　生　
11,11085,1555,＜畜肉類＞うし　［輸入牛肉］　ヒレ　赤肉　生　
11,11086,1556,＜畜肉類＞うし　［子牛肉］　リブロース　皮下脂肪なし　生　
11,11087,1557,＜畜肉類＞うし　［子牛肉］　ばら　皮下脂肪なし　生　
11,11088,1558,＜畜肉類＞うし　［子牛肉］　もも　皮下脂肪なし　生　
11,11089,1559,＜畜肉類＞うし　［ひき肉］　生　　
11,11272,1560,＜畜肉類＞うし　［ひき肉］　焼き　　
11,11090,1561,＜畜肉類＞うし　［副生物］　舌　生　
11,11273,1562,＜畜肉類＞うし　［副生物］　舌　焼き　
11,11091,1563,＜畜肉類＞うし　［副生物］　心臓　生　
11,11092,1564,＜畜肉類＞うし　［副生物］　肝臓　生　
11,11093,1565,＜畜肉類＞うし　［副生物］　じん臓　生　
11,11094,1566,＜畜肉類＞うし　［副生物］　第一胃　ゆで　
11,11095,1567,＜畜肉類＞うし　［副生物］　第二胃　ゆで　
11,11096,1568,＜畜肉類＞うし　［副生物］　第三胃　生　
11,11097,1569,＜畜肉類＞うし　［副生物］　第四胃　ゆで　
11,11098,1570,＜畜肉類＞うし　［副生物］　小腸　生　
11,11099,1571,＜畜肉類＞うし　［副生物］　大腸　生　
11,11100,1572,＜畜肉類＞うし　［副生物］　直腸　生　
11,11101,1573,＜畜肉類＞うし　［副生物］　腱　ゆで　
11,11102,1574,＜畜肉類＞うし　［副生物］　子宮　ゆで　
11,11103,1575,＜畜肉類＞うし　［副生物］　尾　生　
11,11274,1576,＜畜肉類＞うし　［副生物］　横隔膜　生　
11,11104,1577,＜畜肉類＞うし　［加工品］　ローストビーフ　　
11,11105,1578,＜畜肉類＞うし　［加工品］　コンビーフ缶詰　　
11,11106,1579,＜畜肉類＞うし　［加工品］　味付け缶詰　　
11,11107,1580,＜畜肉類＞うし　［加工品］　ビーフジャーキー　　
11,11108,1581,＜畜肉類＞うし　［加工品］　スモークタン　　
11,11109,1582,＜畜肉類＞うま　肉　赤肉　生　　　
11,11110,1583,＜畜肉類＞くじら　肉　赤肉　生　　　
11,11111,1584,＜畜肉類＞くじら　うねす　生　　　
11,11112,1585,＜畜肉類＞くじら　本皮　生　　　
11,11113,1586,＜畜肉類＞くじら　さらしくじら　　　
11,11114,1587,＜畜肉類＞しか　あかしか　赤肉　生　　　
11,11275,1588,＜畜肉類＞しか　にほんじか　赤肉　生　　　
11,11115,1589,＜畜肉類＞ぶた　［大型種肉］　かた　脂身つき　生　
11,11116,1590,＜畜肉類＞ぶた　［大型種肉］　かた　皮下脂肪なし　生　
11,11117,1591,＜畜肉類＞ぶた　［大型種肉］　かた　赤肉　生　
11,11118,1592,＜畜肉類＞ぶた　［大型種肉］　かた　脂身　生　
11,11119,1593,＜畜肉類＞ぶた　［大型種肉］　かたロース　脂身つき　生　
11,11120,1594,＜畜肉類＞ぶた　［大型種肉］　かたロース　皮下脂肪なし　生　
11,11121,1595,＜畜肉類＞ぶた　［大型種肉］　かたロース　赤肉　生　
11,11122,1596,＜畜肉類＞ぶた　［大型種肉］　かたロース　脂身　生　
11,11123,1597,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　生　
11,11124,1598,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　焼き　
11,11125,1599,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　ゆで　
11,11276,1600,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　とんかつ　
11,11126,1601,＜畜肉類＞ぶた　［大型種肉］　ロース　皮下脂肪なし　生　
11,11127,1602,＜畜肉類＞ぶた　［大型種肉］　ロース　赤肉　生　
11,11128,1603,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身　生　
11,11129,1604,＜畜肉類＞ぶた　［大型種肉］　ばら　脂身つき　生　
11,11277,1605,＜畜肉類＞ぶた　［大型種肉］　ばら　脂身つき　焼き　
11,11130,1606,＜畜肉類＞ぶた　［大型種肉］　もも　脂身つき　生　
11,11131,1607,＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　生　
11,11132,1608,＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　焼き　
11,11133,1609,＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで　
11,11134,1610,＜畜肉類＞ぶた　［大型種肉］　もも　赤肉　生　
11,11135,1611,＜畜肉類＞ぶた　［大型種肉］　もも　脂身　生　
11,11136,1612,＜畜肉類＞ぶた　［大型種肉］　そともも　脂身つき　生　
11,11137,1613,＜畜肉類＞ぶた　［大型種肉］　そともも　皮下脂肪なし　生　
11,11138,1614,＜畜肉類＞ぶた　［大型種肉］　そともも　赤肉　生　
11,11139,1615,＜畜肉類＞ぶた　［大型種肉］　そともも　脂身　生　
11,11140,1616,＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　生　
11,11278,1617,＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　焼き　
11,11279,1618,＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　とんかつ　
11,11141,1619,＜畜肉類＞ぶた　［中型種肉］　かた　脂身つき　生　
11,11142,1620,＜畜肉類＞ぶた　［中型種肉］　かた　皮下脂肪なし　生　
11,11143,1621,＜畜肉類＞ぶた　［中型種肉］　かた　赤肉　生　
11,11144,1622,＜畜肉類＞ぶた　［中型種肉］　かた　脂身　生　
11,11145,1623,＜畜肉類＞ぶた　［中型種肉］　かたロース　脂身つき　生　
11,11146,1624,＜畜肉類＞ぶた　［中型種肉］　かたロース　皮下脂肪なし　生　
11,11147,1625,＜畜肉類＞ぶた　［中型種肉］　かたロース　赤肉　生　
11,11148,1626,＜畜肉類＞ぶた　［中型種肉］　かたロース　脂身　生　
11,11149,1627,＜畜肉類＞ぶた　［中型種肉］　ロース　脂身つき　生　
11,11150,1628,＜畜肉類＞ぶた　［中型種肉］　ロース　皮下脂肪なし　生　
11,11151,1629,＜畜肉類＞ぶた　［中型種肉］　ロース　赤肉　生　
11,11152,1630,＜畜肉類＞ぶた　［中型種肉］　ロース　脂身　生　
11,11153,1631,＜畜肉類＞ぶた　［中型種肉］　ばら　脂身つき　生　
11,11154,1632,＜畜肉類＞ぶた　［中型種肉］　もも　脂身つき　生　
11,11155,1633,＜畜肉類＞ぶた　［中型種肉］　もも　皮下脂肪なし　生　
11,11156,1634,＜畜肉類＞ぶた　［中型種肉］　もも　赤肉　生　
11,11157,1635,＜畜肉類＞ぶた　［中型種肉］　もも　脂身　生　
11,11158,1636,＜畜肉類＞ぶた　［中型種肉］　そともも　脂身つき　生　
11,11159,1637,＜畜肉類＞ぶた　［中型種肉］　そともも　皮下脂肪なし　生　
11,11160,1638,＜畜肉類＞ぶた　［中型種肉］　そともも　赤肉　生　
11,11161,1639,＜畜肉類＞ぶた　［中型種肉］　そともも　脂身　生　
11,11162,1640,＜畜肉類＞ぶた　［中型種肉］　ヒレ　赤肉　生　
11,11163,1641,＜畜肉類＞ぶた　［ひき肉］　生　　
11,11280,1642,＜畜肉類＞ぶた　［ひき肉］　焼き　　
11,11164,1643,＜畜肉類＞ぶた　［副生物］　舌　生　
11,11165,1644,＜畜肉類＞ぶた　［副生物］　心臓　生　
11,11166,1645,＜畜肉類＞ぶた　［副生物］　肝臓　生　
11,11167,1646,＜畜肉類＞ぶた　［副生物］　じん臓　生　
11,11168,1647,＜畜肉類＞ぶた　［副生物］　胃　ゆで　
11,11169,1648,＜畜肉類＞ぶた　［副生物］　小腸　ゆで　
11,11170,1649,＜畜肉類＞ぶた　［副生物］　大腸　ゆで　
11,11171,1650,＜畜肉類＞ぶた　［副生物］　子宮　生　
11,11172,1651,＜畜肉類＞ぶた　［副生物］　豚足　ゆで　
11,11173,1652,＜畜肉類＞ぶた　［副生物］　軟骨　ゆで　
11,11174,1653,＜畜肉類＞ぶた　［ハム類］　骨付きハム　　
11,11175,1654,＜畜肉類＞ぶた　［ハム類］　ボンレスハム　　
11,11176,1655,＜畜肉類＞ぶた　［ハム類］　ロースハム　　
11,11177,1656,＜畜肉類＞ぶた　［ハム類］　ショルダーハム　　
11,11181,1657,＜畜肉類＞ぶた　［ハム類］　生ハム　促成　
11,11182,1658,＜畜肉類＞ぶた　［ハム類］　生ハム　長期熟成　
11,11178,1659,＜畜肉類＞ぶた　［プレスハム類］　プレスハム　　
11,11180,1660,＜畜肉類＞ぶた　［プレスハム類］　チョップドハム　　
11,11183,1661,＜畜肉類＞ぶた　［ベーコン類］　ベーコン　　
11,11184,1662,＜畜肉類＞ぶた　［ベーコン類］　ロースベーコン　　
11,11185,1663,＜畜肉類＞ぶた　［ベーコン類］　ショルダーベーコン　　
11,11186,1664,＜畜肉類＞ぶた　［ソーセージ類］　ウインナーソーセージ　　
11,11187,1665,＜畜肉類＞ぶた　［ソーセージ類］　セミドライソーセージ　　
11,11188,1666,＜畜肉類＞ぶた　［ソーセージ類］　ドライソーセージ　　
11,11189,1667,＜畜肉類＞ぶた　［ソーセージ類］　フランクフルトソーセージ　　
11,11190,1668,＜畜肉類＞ぶた　［ソーセージ類］　ボロニアソーセージ　　
11,11191,1669,＜畜肉類＞ぶた　［ソーセージ類］　リオナソーセージ　　
11,11192,1670,＜畜肉類＞ぶた　［ソーセージ類］　レバーソーセージ　　
11,11193,1671,＜畜肉類＞ぶた　［ソーセージ類］　混合ソーセージ　　
11,11194,1672,＜畜肉類＞ぶた　［ソーセージ類］　生ソーセージ　　
11,11195,1673,＜畜肉類＞ぶた　［その他］　焼き豚　　
11,11196,1674,＜畜肉類＞ぶた　［その他］　レバーペースト　　
11,11197,1675,＜畜肉類＞ぶた　［その他］　スモークレバー　　
11,11198,1676,＜畜肉類＞ぶた　［その他］　ゼラチン　　
11,11199,1677,＜畜肉類＞めんよう　［マトン］　ロース　脂身つき　生　
11,11281,1678,＜畜肉類＞めんよう　［マトン］　ロース　脂身つき　焼き　
11,11200,1680,＜畜肉類＞めんよう　［マトン］　もも　脂身つき　生　
11,11201,1681,＜畜肉類＞めんよう　［ラム］　かた　脂身つき　生　
11,11202,1682,＜畜肉類＞めんよう　［ラム］　ロース　脂身つき　生　
11,11282,1683,＜畜肉類＞めんよう　［ラム］　ロース　脂身つき　焼き　
11,11203,1685,＜畜肉類＞めんよう　［ラム］　もも　脂身つき　生　
11,11283,1686,＜畜肉類＞めんよう　［ラム］　もも　脂身つき　焼き　
11,11179,1687,＜畜肉類＞めんよう　混合プレスハム　　
11,11204,1688,＜畜肉類＞やぎ　肉　赤肉　生　
11,11207,1689,＜鳥肉類＞うずら　肉　皮つき　生　　　
11,11239,1690,＜鳥肉類＞がちょう　フォアグラ　ゆで　　
11,11208,1691,＜鳥肉類＞かも　まがも　肉　皮なし　生　　
11,11205,1692,＜鳥肉類＞かも　あいがも　肉　皮つき　生　　
11,11206,1693,＜鳥肉類＞かも　あひる　肉　皮つき　生　　
11,11247,1694,＜鳥肉類＞かも　あひる　肉　皮なし　生　　
11,11284,1695,＜鳥肉類＞かも　あひる　皮　生　　
11,11209,1696,＜鳥肉類＞きじ　肉　皮なし　生　　　
11,11210,1697,＜鳥肉類＞しちめんちょう　肉　皮なし　生　　　
11,11211,1698,＜鳥肉類＞すずめ　肉　骨・皮つき　生　　　
11,11212,1699,＜鳥肉類＞にわとり　［成鶏肉］　手羽　皮つき　生　
11,11213,1700,＜鳥肉類＞にわとり　［成鶏肉］　むね　皮つき　生　
11,11214,1701,＜鳥肉類＞にわとり　［成鶏肉］　むね　皮なし　生　
11,11215,1702,＜鳥肉類＞にわとり　［成鶏肉］　もも　皮つき　生　
11,11216,1703,＜鳥肉類＞にわとり　［成鶏肉］　もも　皮なし　生　
11,11217,1704,＜鳥肉類＞にわとり　［成鶏肉］　ささ身　生　
11,11218,1705,＜鳥肉類＞にわとり　［若鶏肉］　手羽　皮つき　生　
11,11285,1706,＜鳥肉類＞にわとり　［若鶏肉］　手羽先　皮つき　生　
11,11286,1707,＜鳥肉類＞にわとり　［若鶏肉］　手羽元　皮つき　生　
11,11219,1708,＜鳥肉類＞にわとり　［若鶏肉］　むね　皮つき　生　
11,11287,1709,＜鳥肉類＞にわとり　［若鶏肉］　むね　皮つき　焼き　
11,11220,1710,＜鳥肉類＞にわとり　［若鶏肉］　むね　皮なし　生　
11,11288,1711,＜鳥肉類＞にわとり　［若鶏肉］　むね　皮なし　焼き　
11,11221,1712,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　生　
11,11222,1713,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　焼き　
11,11223,1714,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　ゆで　
11,11289,1715,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　から揚げ　
11,11224,1716,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　生　
11,11225,1717,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　焼き　
11,11226,1718,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　ゆで　
11,11290,1719,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　から揚げ　
11,11227,1720,＜鳥肉類＞にわとり　［若鶏肉］　ささ身　生　
11,11228,1721,＜鳥肉類＞にわとり　［若鶏肉］　ささ身　焼き　
11,11229,1722,＜鳥肉類＞にわとり　［若鶏肉］　ささ身　ゆで　
11,11230,1723,＜鳥肉類＞にわとり　［ひき肉］　生　　
11,11291,1724,＜鳥肉類＞にわとり　［ひき肉］　焼き　　
11,11231,1725,＜鳥肉類＞にわとり　［副生物］　心臓　生　
11,11232,1726,＜鳥肉類＞にわとり　［副生物］　肝臓　生　
11,11233,1727,＜鳥肉類＞にわとり　［副生物］　筋胃　生　
11,11234,1728,＜鳥肉類＞にわとり　［副生物］　皮　むね　生　
11,11235,1729,＜鳥肉類＞にわとり　［副生物］　皮　もも　生　
11,11236,1730,＜鳥肉類＞にわとり　［副生物］　軟骨　生　
11,11237,1731,＜鳥肉類＞にわとり　［その他］　焼き鳥缶詰　　
11,11292,1732,＜鳥肉類＞にわとり　［その他］　チキンナゲット　
11,11293,1733,＜鳥肉類＞にわとり　［その他］　つくね　
11,11238,1734,＜鳥肉類＞はと　肉　皮なし　生　
11,11240,1735,＜鳥肉類＞ほろほろちょう　肉　皮なし　生　　　
11,11241,1736,＜その他＞いなご　つくだ煮　　　
11,11242,1737,＜その他＞かえる　肉　生　　　
11,11243,1738,＜その他＞すっぽん　肉　生　　　
11,11244,1739,＜その他＞はち　はちの子缶詰　　　
12,12020,1740,あひる卵　ピータン　　　
12,12001,1741,うこっけい卵　全卵　生　　　
12,12002,1742,うずら卵　全卵　生　　　
12,12003,1743,うずら卵　水煮缶詰　　　
12,12004,1744,鶏卵　全卵　生　
12,12005,1745,鶏卵　全卵　ゆで　
12,12006,1746,鶏卵　全卵　ポーチドエッグ　
12,12007,1747,鶏卵　全卵　水煮缶詰　
12,12008,1748,鶏卵　全卵　加糖全卵　
12,12009,1749,鶏卵　全卵　乾燥全卵　
12,12010,1750,鶏卵　卵黄　生　
12,12011,1751,鶏卵　卵黄　ゆで　
12,12012,1752,鶏卵　卵黄　加糖卵黄　
12,12013,1753,鶏卵　卵黄　乾燥卵黄　
12,12014,1754,鶏卵　卵白　生　
12,12015,1755,鶏卵　卵白　ゆで　
12,12016,1756,鶏卵　卵白　乾燥卵白　
12,12017,1757,鶏卵　たまご豆腐　　
12,12018,1758,鶏卵　たまご焼　厚焼きたまご　
12,12019,1759,鶏卵　たまご焼　だし巻きたまご　
13,13001,1760,＜牛乳及び乳製品＞（液状乳類）　生乳　ジャージー種　　
13,13002,1761,＜牛乳及び乳製品＞（液状乳類）　生乳　ホルスタイン種　　
13,13003,1762,＜牛乳及び乳製品＞（液状乳類）　普通牛乳　　　
13,13004,1763,＜牛乳及び乳製品＞（液状乳類）　加工乳　濃厚　　
13,13005,1764,＜牛乳及び乳製品＞（液状乳類）　加工乳　低脂肪　　
13,13006,1765,＜牛乳及び乳製品＞（液状乳類）　脱脂乳　　　
13,13007,1766,＜牛乳及び乳製品＞（液状乳類）　乳飲料　コーヒー　　
13,13008,1767,＜牛乳及び乳製品＞（液状乳類）　乳飲料　フルーツ　　
13,13009,1768,＜牛乳及び乳製品＞（粉乳類）　全粉乳　　　
13,13010,1769,＜牛乳及び乳製品＞（粉乳類）　脱脂粉乳　　　
13,13011,1770,＜牛乳及び乳製品＞（粉乳類）　乳児用調製粉乳　　　
13,13012,1771,＜牛乳及び乳製品＞（練乳類）　無糖練乳　　　
13,13013,1772,＜牛乳及び乳製品＞（練乳類）　加糖練乳　　　
13,13014,1773,＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪　　
13,13015,1774,＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪 ・ 植物性脂肪　　
13,13016,1775,＜牛乳及び乳製品＞（クリーム類）　クリーム　植物性脂肪　　
13,13017,1776,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪　　
13,13018,1777,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪　　
13,13019,1778,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　植物性脂肪　　
13,13020,1779,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪　　
13,13021,1780,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪　　
13,13022,1781,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪　　
13,13023,1782,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪　　
13,13024,1783,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪　　
13,13025,1784,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖　　
13,13053,1785,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖　　
13,13054,1786,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖　　
13,13026,1787,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖　　
13,13027,1788,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖　
13,13028,1789,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品　　
13,13029,1790,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品　　
13,13030,1791,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品　　
13,13031,1792,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エダム　　
13,13032,1793,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エメンタール　　
